Employee_ID,Name,Department,Salary,Working_Hours_per_Week,Performance_Rating,Joining_Date,Age,Gender,Experience_Years,Job_Level,Bonus,Leave_Days_Taken,Remote_Work_Percentage,Customer_Satisfaction_Score
6165,Employee_268,Sales,83988,39.0,3.8,06-06-2048,47.0,Not selected,5,Senior,10575.0,5,99.0,1.7
4300,Employee_269,Operations,91705,46.0,9.1,19-09-2032,55.0,Female,8,fresers,13586.0,30,14.0,3.3
7356,Employee_270,Finance,64775,48.0,4.1,16-10-2047,36.0,Female,40,fresers,17161.0,14,9.0,4.7
4467,Employee_271,Sales,41507,34.0,1.1,05-02-2037,27.0,Not selected,13,Mid,11105.0,8,23.0,4.4
5378,Employee_272,Operations,65138,53.0,4.6,08-01-2034,23.0,Non-Binary,15,Senior,14460.0,9,88.0,3.6
2080,Employee_273,Marketing,73577,53.0,1.0,29-09-2042,52.0,Male,5,fresers,16256.0,14,8.0,2.3
2198,Employee_274,Marketing,45314,40.0,4.6,15-03-2043,24.0,Not selected,23,Lead,13507.0,28,31.0,1.8
10483,Employee_275,Operations,107620,45.0,1.5,30-03-2032,28.0,Not selected,13,Senior,17310.0,24,50.0,2.7
8597,Employee_276,Sales,66240,39.0,2.2,18-08-2048,57.0,Female,17,fresers,18492.0,13,50.0,2.6
7049,Employee_277,Operations,104837,55.0,2.9,21-01-2024,36.0,Non-Binary,7,Lead,7409.0,11,91.0,4.0
9032,Employee_278,Operations,40640,46.0,4.0,15-03-2029,46.0,Female,16,Mid,16301.0,19,70.0,2.9
3862,Employee_279,Marketing,115901,36.0,3.7,05-04-2027,60.0,Female,9,Lead,13000.0,16,38.0,2.0
1607,Employee_280,HR,148042,38.0,4.5,17-07-2030,31.0,Not selected,20,fresers,14517.0,1,50.0,3.4
6987,Employee_281,IT,53347,48.0,1.2,11-07-2048,35.0,Non-Binary,36,fresers,13663.0,10,0.0,1.6
4998,Employee_282,Finance,133367,51.0,4.4,05-06-2039,59.0,Female,24,Senior,8976.0,28,85.0,1.8
9276,Employee_283,Operations,86044,45.0,2.9,07-08-2044,,Male,24,Lead,5093.0,3,13.0,2.1
4098,Employee_284,Operations,30036,40.0,2.3,02-01-2030,52.0,Not selected,28,Senior,14492.0,11,95.0,4.0
5934,Employee_285,Finance,99565,54.0,4.4,02-04-2040,39.0,Male,12,Mid,11570.0,25,67.0,2.4
5133,Employee_286,IT,32729,60.0,2.9,09-02-2047,34.0,Not selected,20,fresers,11568.0,24,3.0,4.9
6471,Employee_288,IT,87231,38.0,7.7,25-01-2047,26.0,Not selected,16,fresers,14415.0,10,75.0,3.7
4514,Employee_289,Marketing,138760,42.0,1.3,05-06-2024,26.0,Female,31,Senior,13445.0,16,60.0,4.8
2762,Employee_290,IT,75459,41.0,4.5,06-02-2033,36.0,Female,0,Lead,10552.0,4,47.0,4.9
3003,Employee_291,Sales,66683,42.0,1.8,09-09-2043,59.0,Not selected,17,fresers,12675.0,20,79.0,2.4
10038,Employee_293,Sales,108441,53.0,2.3,02-09-2039,48.0,Not selected,17,Entry,7268.0,21,5.0,2.6
9770,Employee_294,Support,122414,31.0,2.2,28-06-2023,48.0,Male,26,fresers,9422.0,16,26.0,2.7
9288,Employee_295,Support,69653,33.0,2.4,02-05-2035,46.0,Not selected,15,Lead,10605.0,24,74.0,2.2
8976,Employee_296,Support,148136,53.0,3.7,31-01-2031,31.0,Male,15,Senior,15677.0,14,69.0,1.6
2092,Employee_297,Sales,93830,44.0,1.6,10-04-2044,22.0,Male,20,Lead,15810.0,19,50.0,4.4
6811,Employee_298,Marketing,44128,49.0,6.7,03-01-2043,26.0,Female,4,Senior,12002.0,0,73.0,1.2
10790,Employee_299,Support,214323,35.0,3.1,01-07-2032,29.0,Non-Binary,29,Entry,14946.0,5,88.0,2.1
4498,Employee_301,Operations,91674,36.0,1.2,22-03-2040,46.0,Female,31,Lead,2211.0,24,50.0,3.7
10494,Employee_302,Marketing,127567,48.0,1.3,23-08-2027,46.0,Male,40,Entry,11318.0,0,59.0,1.7
4673,Employee_303,Finance,129309,47.0,2.1,15-01-2041,27.0,Female,27,Mid,19518.0,27,50.0,2.5
3314,Employee_304,Sales,96198,45.0,2.3,14-08-2040,28.0,Male,3,Senior,18533.0,17,29.0,1.4
10563,Employee_305,Operations,58589,32.0,3.1,18-06-2029,25.0,Female,35,Mid,7528.0,11,90.0,3.6
4255,Employee_306,Finance,33441,51.0,3.1,16-03-2030,38.0,Male,33,Senior,6699.0,11,95.0,4.1
4995,Employee_307,Support,92890,59.0,1.0,27-06-2039,43.0,Female,25,Senior,9571.0,17,53.0,3.5
10460,Employee_308,Finance,56601,49.0,1.5,14-08-2035,44.0,Non-Binary,30,Senior,12959.0,28,23.0,1.3
5114,Employee_310,Operations,64389,37.0,3.7,12-04-2037,22.0,Non-Binary,14,Entry,15867.0,21,93.0,3.3
5087,Employee_312,Operations,147579,32.0,1.2,20-06-2034,33.0,Not selected,24,fresers,12643.0,8,94.0,2.7
9706,Employee_313,Support,45825,46.0,4.5,31-03-2039,38.0,Male,18,Senior,9203.0,3,72.0,2.6
4654,Employee_315,HR,118011,55.0,2.6,16-06-2038,44.0,Non-Binary,1,fresers,3220.0,10,92.0,3.2
9347,Employee_316,Operations,54155,30.0,3.5,13-03-2028,57.0,Non-Binary,11,Senior,16732.0,27,30.0,1.4
1138,Employee_317,Marketing,139749,49.0,3.4,29-07-2033,51.0,Female,32,Entry,17219.0,15,25.0,1.7
1617,Employee_320,HR,110798,36.0,3.2,17-06-2035,41.0,Non-Binary,2,fresers,7930.0,26,67.0,3.4
8543,Employee_321,HR,146891,48.0,3.3,26-12-2036,34.0,Male,37,fresers,6661.0,8,71.0,1.6
9792,Employee_323,Support,34680,34.0,3.6,13-07-2023,48.0,Male,27,Lead,16901.0,16,50.0,4.5
5315,Employee_324,Finance,132360,54.0,4.8,03-08-2023,48.0,Non-Binary,24,fresers,3590.0,27,50.0,1.2
8601,Employee_325,Sales,145730,34.0,4.0,11-06-2036,34.0,Female,15,Lead,10605.0,30,90.0,3.2
4957,Employee_326,Support,94622,40.0,2.9,09-11-2041,57.0,Non-Binary,29,Senior,14952.0,14,3.0,3.9
4972,Employee_327,Support,113738,42.0,3.8,17-06-2025,29.0,Female,8,Entry,4286.0,0,80.0,4.7
6853,Employee_328,Support,88372,40.0,1.4,25-12-2036,39.0,Non-Binary,34,Lead,6728.0,6,82.0,1.1
8069,Employee_329,Finance,110060,36.0,3.1,02-01-2040,,Non-Binary,8,Senior,15387.0,7,34.0,5.0
7783,Employee_331,Sales,106864,53.0,2.4,11-11-2041,55.0,Female,4,Entry,2429.0,9,18.0,3.3
10258,Employee_332,Support,80298,37.0,4.6,13-04-2035,33.0,Non-Binary,24,Senior,3452.0,6,50.0,3.4
7164,Employee_333,Sales,93634,34.0,2.9,03-07-2029,25.0,Non-Binary,2,fresers,2135.0,24,83.0,2.8
7040,Employee_334,Marketing,63116,31.0,2.2,30-11-2043,48.0,Not selected,32,Entry,6667.0,23,96.0,2.1
2404,Employee_335,Finance,124553,56.0,4.1,05-01-2043,58.0,Female,9,fresers,9319.0,15,56.0,4.8
6196,Employee_336,Operations,73791,54.0,1.3,02-01-2023,36.0,Not selected,33,Senior,5025.0,28,53.0,1.6
4773,Employee_337,Operations,145531,42.0,4.0,29-11-2031,55.0,Not selected,12,fresers,17171.0,8,50.0,4.0
4322,Employee_338,Operations,107878,36.0,4.7,17-08-2029,31.0,Not selected,25,Entry,5458.0,12,74.0,3.1
5324,Employee_339,Finance,31087,54.0,3.8,23-02-2030,51.0,Female,13,Mid,14155.0,11,43.0,3.8
1875,Employee_341,Operations,71589,42.0,3.7,18-12-2033,60.0,Not selected,34,fresers,12985.0,9,1.0,4.1
5582,Employee_342,Marketing,41440,54.0,3.0,28-06-2041,26.0,Non-Binary,18,Entry,15208.0,7,50.0,3.8
2262,Employee_343,IT,107093,60.0,2.0,25-12-2023,51.0,Not selected,25,Senior,2075.0,22,11.0,1.1
10927,Employee_344,Operations,30253,59.0,2.8,16-10-2046,22.0,Non-Binary,37,Senior,19692.0,23,62.0,1.8
7248,Employee_345,Marketing,32685,42.0,1.7,21-07-2046,42.0,Male,21,Senior,5160.0,10,97.0,1.5
5121,Employee_346,Finance,83810,34.0,2.0,07-05-2026,24.0,Not selected,22,Entry,7161.0,22,10.0,4.8
6525,Employee_347,Finance,64208,45.0,3.8,15-04-2034,35.0,Not selected,37,Mid,9901.0,24,50.0,4.3
5423,Employee_348,Finance,82092,56.0,4.8,10-02-2041,42.0,Female,17,Entry,9957.0,29,67.0,1.6
3875,Employee_350,Finance,80620,58.0,3.1,30-04-2035,24.0,Female,39,Mid,1266.0,9,62.0,2.0
6774,Employee_351,IT,100027,58.0,1.8,13-06-2048,22.0,Male,16,Lead,3093.0,0,8.0,1.6
3832,Employee_352,Marketing,64529,54.0,1.9,27-05-2027,37.0,Female,9,Entry,11702.0,1,33.0,2.7
2601,Employee_353,IT,89873,33.0,2.7,17-09-2039,28.0,Female,20,Mid,9587.0,14,0.0,1.2
6413,Employee_354,Operations,95397,34.0,3.7,05-06-2042,39.0,Male,4,Senior,14368.0,15,38.0,3.3
4254,Employee_355,Finance,42209,40.0,3.3,07-06-2030,46.0,Non-Binary,19,Mid,10710.0,2,20.0,3.5
6694,Employee_356,Marketing,57570,58.0,2.0,16-02-2045,59.0,Male,25,Mid,18313.0,25,39.0,1.7
4146,Employee_357,Marketing,44763,37.0,2.4,18-09-2030,28.0,Not selected,37,Lead,18451.0,13,19.0,2.0
6691,Employee_358,Finance,129158,45.0,1.2,26-04-2046,54.0,Female,32,fresers,5907.0,25,63.0,4.8
6019,Employee_359,Finance,122450,54.0,3.8,22-08-2023,45.0,Female,29,Entry,7744.0,0,24.0,4.4
4205,Employee_360,Marketing,57186,44.0,2.9,03-08-2032,30.0,Non-Binary,32,fresers,16347.0,0,17.0,3.4
3575,Employee_361,Marketing,68731,38.0,2.9,20-04-2036,48.0,Female,21,Lead,17502.0,30,87.0,2.9
5957,Employee_362,Operations,43003,58.0,2.3,23-10-2041,32.0,Male,39,Mid,6154.0,18,41.0,3.8
5655,Employee_363,Sales,97762,60.0,1.6,08-04-2036,53.0,Female,38,fresers,19270.0,15,83.0,2.5
2706,Employee_364,HR,50830,54.0,5.0,17-12-2025,22.0,Male,4,Entry,14230.0,19,86.0,3.4
4647,Employee_365,HR,115076,59.0,1.0,05-09-2033,53.0,Female,16,Mid,13568.0,24,50.0,4.0
9536,Employee_366,Sales,122763,50.0,2.6,20-12-2045,27.0,Female,38,Entry,12727.0,14,43.0,2.6
7034,Employee_367,Support,37534,39.0,4.4,06-01-2040,52.0,Non-Binary,34,fresers,2212.0,3,50.0,1.2
10748,Employee_368,Marketing,107963,38.0,2.2,29-07-2023,57.0,Non-Binary,40,Entry,12439.0,19,50.0,4.2
6354,Employee_369,Sales,85297,52.0,1.3,17-04-2048,30.0,Female,1,Lead,17611.0,25,60.0,4.6
9159,Employee_370,Sales,92921,58.0,3.1,27-10-2030,60.0,Female,15,Mid,1446.0,25,3.0,2.4
8871,Employee_371,Marketing,93272,32.0,3.1,17-08-2047,26.0,Female,12,Senior,6056.0,0,99.0,4.8
5640,Employee_372,Marketing,76499,46.0,3.7,20-11-2023,41.0,Non-Binary,11,Mid,6888.0,9,27.0,1.6
10010,Employee_373,Support,76059,31.0,2.9,01-07-2044,32.0,Non-Binary,10,fresers,7333.0,9,91.0,2.3
2821,Employee_374,IT,147870,51.0,4.5,01-12-2032,29.0,Not selected,24,Lead,3927.0,10,65.0,4.3
7928,Employee_375,IT,122097,51.0,3.9,13-07-2028,32.0,Male,23,Lead,15416.0,14,95.0,3.8
1757,Employee_376,Finance,54542,33.0,4.6,01-11-2043,56.0,Male,9,Lead,15954.0,17,50.0,
2586,Employee_377,Finance,102093,49.0,3.4,12-02-2038,43.0,Male,5,fresers,14162.0,5,25.0,3.8
6302,Employee_378,Marketing,126779,51.0,3.3,08-04-2032,,Male,28,Senior,3891.0,17,50.0,2.3
10379,Employee_379,Operations,80578,42.0,4.6,21-04-2026,33.0,Female,23,Senior,4663.0,24,23.0,4.6
10889,Employee_380,IT,120456,55.0,1.8,21-03-2030,31.0,Female,8,Lead,3472.0,1,29.0,2.7
4200,Employee_381,Sales,81922,36.0,1.8,18-03-2032,24.0,Female,13,Senior,12865.0,3,50.0,2.4
2310,Employee_382,Marketing,46115,47.0,1.2,04-03-2037,25.0,Male,19,Senior,17957.0,13,83.0,4.2
7291,Employee_383,Marketing,42750,60.0,2.2,26-04-2032,42.0,Female,13,Entry,6173.0,8,50.0,2.9
9027,Employee_384,Sales,81387,45.0,4.3,23-11-2044,49.0,Male,16,Senior,18124.0,15,26.0,3.0
9283,Employee_385,IT,120223,45.0,3.4,15-10-2038,59.0,Male,19,Lead,3180.0,30,50.0,3.4
4004,Employee_386,HR,56870,40.0,1.7,27-08-2026,49.0,Female,10,Lead,7653.0,24,36.0,2.5
8450,Employee_387,Finance,133531,52.0,1.9,14-02-2039,47.0,Not selected,27,Mid,19950.0,6,66.0,1.4
7662,Employee_388,Operations,76038,34.0,4.7,13-06-2027,49.0,Not selected,38,fresers,1651.0,11,99.0,3.6
2787,Employee_389,HR,31205,59.0,1.0,21-07-2040,46.0,Non-Binary,11,Lead,13893.0,27,91.0,2.6
4669,Employee_390,IT,149228,45.0,2.1,04-01-2032,58.0,Male,35,Lead,15723.0,25,49.0,4.1
3992,Employee_391,Finance,131641,41.0,3.1,06-06-2025,22.0,Male,2,fresers,8730.0,11,91.0,3.0
9388,Employee_392,Sales,32636,43.0,2.7,16-12-2044,33.0,Non-Binary,40,fresers,2044.0,2,61.0,1.4
10287,Employee_393,IT,110303,60.0,2.4,14-06-2045,28.0,Not selected,24,fresers,8682.0,12,87.0,3.7
7326,Employee_394,IT,84988,31.0,3.8,05-11-2029,24.0,Female,31,Entry,14764.0,24,50.0,4.9
10632,Employee_395,Marketing,54705,60.0,3.2,22-08-2046,36.0,Non-Binary,36,Entry,15148.0,27,54.0,4.6
4000,Employee_396,HR,147840,56.0,3.5,18-07-2029,50.0,Female,22,fresers,17023.0,28,60.0,2.7
3575,Employee_398,Support,83386,44.0,3.2,03-04-2037,25.0,Non-Binary,0,Lead,3153.0,2,50.0,3.3
6874,Employee_399,Support,55078,38.0,5.8,11-10-2035,50.0,Male,3,fresers,13858.0,23,73.0,3.0
10167,Employee_401,Finance,123570,59.0,3.1,29-12-2023,38.0,Not selected,37,Lead,19926.0,14,100.0,2.9
6295,Employee_402,Operations,99338,60.0,4.3,11-07-2046,56.0,Female,11,Lead,1404.0,30,36.0,2.3
4228,Employee_403,Finance,122440,37.0,2.8,25-05-2048,36.0,Non-Binary,29,fresers,11613.0,4,20.0,4.1
2775,Employee_406,HR,116285,44.0,2.2,19-10-2026,41.0,Female,19,Senior,3871.0,28,50.0,2.0
4613,Employee_407,IT,64905,33.0,9.8,30-08-2037,28.0,Male,2,Senior,7571.0,3,57.0,2.5
9175,Employee_408,Finance,100412,39.0,4.3,07-04-2047,34.0,Not selected,36,fresers,19478.0,8,71.0,3.8
6591,Employee_409,Sales,76693,60.0,2.4,05-02-2048,31.0,Non-Binary,26,Mid,15815.0,5,50.0,2.0
4112,Employee_410,HR,86981,30.0,2.5,24-10-2038,33.0,Female,35,Lead,10605.0,9,45.0,4.3
10602,Employee_411,Finance,118503,47.0,3.4,13-01-2036,29.0,Male,36,Mid,5835.0,22,11.0,1.1
7361,Employee_412,Finance,84676,56.0,4.1,16-08-2034,36.0,Female,17,Lead,13439.0,13,32.0,3.1
9219,Employee_413,HR,39203,31.0,2.1,09-07-2046,25.0,Non-Binary,1,fresers,3592.0,17,42.0,3.8
6591,Employee_415,Finance,125719,40.0,3.5,07-11-2030,34.0,Not selected,9,Lead,13701.0,22,83.0,2.5
9031,Employee_416,Support,43948,31.0,4.8,22-08-2032,32.0,Female,3,Mid,15390.0,21,67.0,4.8
5495,Employee_417,Finance,67061,54.0,1.7,01-09-2038,45.0,Not selected,10,Entry,12759.0,25,10.0,2.6
4014,Employee_418,HR,147731,45.0,1.6,28-06-2028,36.0,Male,24,Lead,10605.0,2,87.0,2.6
3233,Employee_419,Sales,139019,54.0,2.2,02-11-2033,40.0,Non-Binary,23,Senior,1286.0,17,68.0,3.8
9210,Employee_420,HR,140467,45.0,3.7,16-04-2025,30.0,Female,37,fresers,7676.0,13,69.0,4.1
3579,Employee_421,IT,72015,50.0,1.8,01-11-2044,49.0,Non-Binary,13,Senior,3258.0,26,50.0,1.1
8833,Employee_422,Finance,82966,50.0,2.1,20-03-2040,31.0,Male,38,Lead,19487.0,25,34.0,1.2
10676,Employee_423,Marketing,109471,38.0,1.7,11-03-2032,27.0,Not selected,28,Lead,11925.0,4,89.0,3.0
4817,Employee_424,Operations,116419,55.0,1.1,14-09-2029,36.0,Female,35,fresers,6422.0,19,19.0,2.3
1747,Employee_425,Support,39805,36.0,2.0,21-07-2041,42.0,Non-Binary,32,Mid,8489.0,13,26.0,1.6
2025,Employee_426,Sales,31842,60.0,3.9,03-11-2039,55.0,Non-Binary,31,fresers,2162.0,1,46.0,3.0
3319,Employee_427,Support,81337,37.0,4.6,12-01-2028,40.0,Non-Binary,40,Entry,8103.0,10,50.0,3.8
9103,Employee_428,HR,110113,36.0,4.4,12-10-2027,43.0,Male,0,Mid,5789.0,24,85.0,4.8
7456,Employee_429,HR,30000,55.0,4.1,31-03-2037,42.0,Non-Binary,14,fresers,10605.0,2,22.0,2.9
5743,Employee_430,IT,142791,46.0,3.7,29-12-2028,60.0,Male,19,Entry,18558.0,9,2.0,2.9
9491,Employee_431,Finance,45664,47.0,2.8,15-11-2029,39.0,Non-Binary,3,Mid,12252.0,20,70.0,4.4
6732,Employee_432,Finance,114456,57.0,3.7,12-11-2042,25.0,Male,13,Lead,5301.0,18,3.0,3.4
8176,Employee_433,IT,69552,39.0,4.1,17-06-2028,55.0,Female,11,Entry,6465.0,6,2.0,4.1
10142,Employee_434,HR,64966,33.0,3.4,19-12-2028,38.0,Female,36,Entry,10898.0,7,9.0,2.5
4518,Employee_435,Marketing,114938,59.0,2.6,11-05-2027,28.0,Female,40,Senior,11052.0,19,78.0,3.0
10474,Employee_437,Sales,119460,39.0,4.5,13-01-2030,44.0,Not selected,37,Senior,4349.0,24,96.0,4.3
6694,Employee_439,HR,110836,51.0,1.4,06-10-2047,57.0,Non-Binary,3,Mid,10605.0,3,66.0,3.6
4163,Employee_440,Support,74463,53.0,4.4,25-03-2041,31.0,Non-Binary,39,Entry,19653.0,0,78.0,1.1
5272,Employee_441,Finance,122181,60.0,4.1,03-08-2046,30.0,Male,21,Mid,12361.0,14,4.0,3.5
5238,Employee_442,HR,49802,32.0,3.2,20-10-2025,,Non-Binary,20,Entry,16575.0,13,75.0,2.5
9266,Employee_444,Finance,45841,53.0,4.2,13-10-2040,50.0,Male,23,Mid,1545.0,4,41.0,3.8
4064,Employee_445,Finance,115649,45.0,4.3,20-06-2027,36.0,Female,20,fresers,15095.0,0,50.0,4.1
2774,Employee_446,Operations,96655,58.0,4.9,31-08-2042,40.0,Female,7,fresers,19134.0,30,100.0,1.9
2570,Employee_447,Sales,32452,33.0,2.2,06-11-2045,22.0,Female,21,Lead,19931.0,22,24.0,1.3
8422,Employee_448,Marketing,73316,37.0,1.7,21-10-2032,52.0,Female,11,Lead,1075.0,20,8.0,1.4
4115,Employee_449,Finance,73594,50.0,4.1,15-12-2027,33.0,Not selected,33,fresers,17244.0,13,68.0,3.9
10747,Employee_450,IT,53712,60.0,4.3,03-09-2024,30.0,Female,17,Mid,10904.0,11,83.0,2.9
7102,Employee_451,IT,101718,55.0,2.2,10-01-2037,51.0,Male,30,Entry,12726.0,5,47.0,2.0
10422,Employee_452,Finance,135588,54.0,2.8,07-05-2037,49.0,Female,11,Mid,18564.0,17,62.0,1.7
5388,Employee_453,Support,80536,55.0,3.2,06-04-2025,33.0,Male,38,Entry,8181.0,7,9.0,4.6
1724,Employee_454,Support,112307,36.0,4.2,27-07-2039,55.0,Non-Binary,29,Lead,18806.0,20,50.0,1.4
4742,Employee_455,Operations,54518,49.0,3.7,16-03-2042,37.0,Male,34,Entry,5785.0,25,88.0,3.5
8028,Employee_456,Finance,93849,34.0,3.7,04-09-2046,43.0,Male,38,Mid,7998.0,5,62.0,3.7
1927,Employee_457,Marketing,116185,32.0,3.8,30-12-2037,42.0,Not selected,26,fresers,11208.0,27,25.0,4.6
7905,Employee_459,HR,141500,37.0,3.9,21-09-2041,34.0,Not selected,16,fresers,4420.0,9,12.0,
8262,Employee_460,IT,65310,33.0,4.1,02-07-2028,35.0,Not selected,6,Lead,14127.0,6,57.0,1.3
3088,Employee_461,Support,141215,38.0,4.7,30-05-2038,45.0,Non-Binary,32,Lead,17081.0,24,15.0,2.8
7524,Employee_462,Operations,130020,44.0,5.0,15-02-2030,,Not selected,24,fresers,11244.0,9,77.0,2.4
8969,Employee_463,Sales,65995,55.0,1.9,18-05-2045,59.0,Male,1,Lead,6189.0,13,46.0,1.6
5685,Employee_464,Support,66338,48.0,2.1,05-11-2043,38.0,Non-Binary,4,Senior,4699.0,25,76.0,
3221,Employee_465,IT,142806,56.0,4.0,25-03-2047,23.0,Male,5,Senior,13596.0,8,49.0,4.0
8306,Employee_466,Sales,78871,46.0,3.8,01-03-2032,55.0,Male,21,Lead,1973.0,9,66.0,
6846,Employee_467,IT,76615,36.0,4.3,02-03-2029,22.0,Female,37,fresers,14955.0,25,83.0,3.4
2074,Employee_468,Support,140589,60.0,1.1,13-12-2035,54.0,Male,19,Entry,11319.0,23,81.0,2.7
1322,Employee_469,Marketing,144993,30.0,2.6,07-12-2027,54.0,Male,31,Lead,13028.0,23,25.0,1.1
3040,Employee_470,IT,142025,30.0,1.8,31-10-2046,47.0,Female,9,Senior,4639.0,23,32.0,3.3
3270,Employee_471,Finance,119007,39.0,2.2,29-01-2036,46.0,Male,27,Entry,17312.0,11,29.0,1.3
5129,Employee_473,Sales,132759,45.0,2.0,12-05-2023,58.0,Non-Binary,3,fresers,11264.0,19,87.0,1.7
9067,Employee_474,Support,120760,46.0,3.2,26-01-2038,22.0,Male,26,Lead,6182.0,25,34.0,3.9
10658,Employee_475,IT,88068,55.0,2.0,15-02-2026,56.0,Male,15,Lead,15521.0,3,2.0,3.9
10085,Employee_476,Operations,125544,43.0,3.8,10-07-2038,52.0,Male,15,fresers,12946.0,25,98.0,1.6
1573,Employee_477,Sales,96631,52.0,3.6,18-08-2046,30.0,Male,1,Senior,17270.0,5,61.0,3.1
7314,Employee_478,Finance,63979,44.0,3.4,11-12-2046,53.0,Female,6,Entry,14600.0,7,89.0,2.6
5289,Employee_479,Finance,62642,45.0,1.2,19-02-2040,43.0,Male,18,Lead,5004.0,8,10.0,4.8
5552,Employee_480,Finance,105711,49.0,3.8,30-07-2028,22.0,Non-Binary,13,Entry,8736.0,28,65.0,3.2
2943,Employee_481,IT,35436,50.0,2.6,09-06-2033,24.0,Non-Binary,24,Entry,14518.0,8,3.0,3.7
3922,Employee_482,IT,95436,50.0,4.4,27-08-2033,43.0,Female,39,Lead,18674.0,15,26.0,2.4
7622,Employee_484,Operations,32014,51.0,2.2,02-01-2024,43.0,Non-Binary,20,Mid,2919.0,21,9.0,1.4
10644,Employee_485,Operations,36323,36.0,4.8,17-05-2044,50.0,Non-Binary,22,Entry,12576.0,19,55.0,1.0
10928,Employee_486,Sales,100067,42.0,3.0,28-09-2039,35.0,Non-Binary,38,Lead,7346.0,17,50.0,4.8
3914,Employee_487,Operations,139133,37.0,1.1,23-09-2042,27.0,Male,29,Mid,10470.0,16,27.0,4.8
10253,Employee_488,Support,91424,36.0,4.3,05-03-2042,29.0,Male,30,Entry,10119.0,14,47.0,3.0
9900,Employee_489,Finance,74092,56.0,4.5,11-02-2042,26.0,Male,24,fresers,12923.0,17,35.0,1.4
1669,Employee_490,HR,133577,40.0,3.4,13-10-2032,32.0,Male,4,Mid,4241.0,18,69.0,1.2
7530,Employee_491,IT,359127,46.0,4.5,23-06-2032,25.0,Not selected,9,Entry,10028.0,15,60.0,1.2
9871,Employee_492,Support,40938,51.0,3.0,21-11-2046,48.0,Female,23,Senior,8153.0,18,1.0,1.4
8594,Employee_493,Operations,38398,32.0,8.9,22-04-2025,25.0,Male,11,Lead,2860.0,5,46.0,4.1
4909,Employee_494,IT,119715,35.0,2.1,19-12-2029,32.0,Female,35,Senior,14312.0,23,56.0,4.2
3466,Employee_495,Marketing,59341,38.0,4.9,31-12-2040,,Not selected,18,fresers,13430.0,1,91.0,4.0
4223,Employee_496,Marketing,42448,56.0,2.8,29-12-2036,52.0,Male,37,Senior,7206.0,0,96.0,4.9
6081,Employee_497,HR,412965,39.0,4.3,24-05-2031,30.0,Not selected,10,Entry,4676.0,24,77.0,4.0
5072,Employee_498,IT,33186,40.0,4.1,14-03-2029,46.0,Non-Binary,35,Entry,16140.0,17,51.0,5.0
1935,Employee_499,Marketing,58134,42.0,7.4,25-09-2023,31.0,Non-Binary,29,Senior,4867.0,12,19.0,2.2
2043,Employee_501,Operations,79525,54.0,4.4,10-06-2032,29.0,Male,11,Mid,10971.0,5,3.0,4.6
8231,Employee_502,Support,133651,53.0,3.7,14-08-2043,57.0,Not selected,5,Entry,12337.0,8,69.0,1.8
5289,Employee_505,Operations,77832,58.0,2.6,10-07-2040,23.0,Female,16,Senior,2266.0,13,61.0,2.0
9791,Employee_506,Finance,79947,43.0,3.8,16-12-2046,59.0,Non-Binary,34,Senior,10605.0,4,55.0,3.9
9511,Employee_509,Marketing,111190,57.0,1.5,25-02-2046,55.0,Not selected,17,Mid,4590.0,11,17.0,2.1
2464,Employee_510,Operations,31121,55.0,5.0,03-09-2029,24.0,Not selected,32,Lead,10605.0,25,27.0,4.6
3032,Employee_511,Support,66179,55.0,1.7,08-09-2027,36.0,Non-Binary,32,Mid,17896.0,24,69.0,2.4
8312,Employee_512,IT,37047,45.0,2.0,05-03-2029,22.0,Male,7,Entry,8192.0,24,56.0,2.6
2987,Employee_513,Support,111825,46.0,5.0,27-03-2024,33.0,Female,39,Lead,10605.0,10,78.0,4.2
1014,Employee_514,Operations,36098,59.0,4.2,17-05-2034,58.0,Male,1,fresers,14231.0,24,25.0,1.8
7484,Employee_515,IT,130098,33.0,1.6,04-06-2030,31.0,Male,26,Lead,11510.0,28,32.0,3.4
6666,Employee_517,Support,80837,54.0,4.5,19-01-2037,48.0,Male,29,fresers,17809.0,3,24.0,3.5
4079,Employee_518,Support,97770,60.0,1.6,27-08-2027,33.0,Non-Binary,40,Entry,13428.0,28,30.0,3.3
9932,Employee_519,Marketing,32818,56.0,4.9,11-03-2036,43.0,Male,7,Entry,10574.0,22,89.0,1.5
9298,Employee_520,Support,139395,40.0,4.9,06-05-2027,30.0,Not selected,4,Mid,17721.0,12,17.0,4.1
9086,Employee_522,Support,51880,39.0,4.3,09-02-2046,47.0,Not selected,40,fresers,10605.0,26,91.0,1.1
7715,Employee_523,IT,62298,46.0,1.5,06-09-2045,30.0,Female,13,Lead,3434.0,18,13.0,4.9
10310,Employee_524,Support,86367,56.0,3.8,26-06-2043,38.0,Male,2,Lead,19690.0,29,3.0,1.7
8415,Employee_525,Support,143688,45.0,3.1,06-02-2044,34.0,Non-Binary,23,Senior,11656.0,15,79.0,1.1
1309,Employee_526,Operations,111845,46.0,2.2,16-01-2044,28.0,Male,28,Entry,10526.0,21,77.0,3.0
1801,Employee_527,IT,96422,57.0,2.8,06-09-2044,44.0,Male,5,Lead,3836.0,9,0.0,3.9
3360,Employee_528,IT,61211,37.0,3.8,15-08-2039,58.0,Non-Binary,25,Entry,14313.0,8,57.0,
